auctionId,auctionSeason,auctionNumber,trentName,trentPrice,Item,Price,Category
202339,2023,39,Ultra Rare PYP #5,$95.00,Ultra Rare,$95.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #6,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #7,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #8,$91.00,Ultra Rare,$91.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #9,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #10,$95.25,Ultra Rare,$95.25,Ultra Rare
202339,2023,39,Ultra Rare PYP #11,$95.00,Ultra Rare,$95.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #12,$91.00,Ultra Rare,$91.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #13,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #14,$96.50,Ultra Rare,$96.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #15,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #16,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #17,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #18,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #19,$95.00,Ultra Rare,$95.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #20,$91.00,Ultra Rare,$91.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #21,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #22,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #23,$92.00,Ultra Rare,$92.00,Ultra Rare
202339,2023,39,Ultra Rare PYP #24,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #26,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #25,$95.01,Ultra Rare,$95.01,Ultra Rare
202339,2023,39,Ultra Rare PYP #27,$90.50,Ultra Rare,$90.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #28,$95.25,Ultra Rare,$95.25,Ultra Rare
202339,2023,39,Ultra Rare PYP #29,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #30,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #31,$90.50,Ultra Rare,$90.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #32,$95.50,Ultra Rare,$95.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #33,$90.50,Ultra Rare,$90.50,Ultra Rare
202339,2023,39,Ultra Rare PYP #34,$100.00,Ultra Rare,$100.00,Ultra Rare
202339,2023,39,Ring of the 4th Circle #1,$90.00,1k Bonus,$90.00,Premium
202339,2023,39,Ring of the 4th Circle #2,$95.00,1k Bonus,$95.00,Premium
202339,2023,39,Ring of the 4th Circle #3,$95.00,1k Bonus,$95.00,Premium
202339,2023,39,Ring of the 4th Circle #4,$90.01,1k Bonus,$90.01,Premium
202339,2023,39,Ring of the 4th Circle #5,$95.00,1k Bonus,$95.00,Premium
202339,2023,39,Ring of the 4th Circle #6,$91.00,1k Bonus,$91.00,Premium
202339,2023,39,Ring of the 4th Circle #7,$95.00,1k Bonus,$95.00,Premium
202339,2023,39,Ring of the 4th Circle #8,$90.01,1k Bonus,$90.01,Premium
202339,2023,39,Grunnel's +2 Pointy Stick #1,$6.26,2k Bonus,$6.26,Premium
202339,2023,39,Grunnel's +2 Pointy Stick #2,$6.26,2k Bonus,$6.26,Premium
202339,2023,39,Grunnel's +2 Pointy Stick #3,$6.75,2k Bonus,$6.75,Premium
202339,2023,39,Grunnel's +2 Pointy Stick #4,$6.26,2k Bonus,$6.26,Premium
202339,2023,39,Amulet of Magnifying x 4 #1 (4 Tokens),$5.00,3 Star,$1.25,Bonus
202339,2023,39,Amulet of Magnifying x 4 #2 (4 Tokens),$2.75,3 Star,$0.69,Bonus
202339,2023,39,Potion Healer's Rum x 4 #1 (4 Tokens),$6.25,PCH,$1.56,Bonus
202339,2023,39,Potion Healer's Rum x 4 #2 (4 Tokens),$6.25,PCH,$1.56,Bonus
202339,2023,39,Potion Healer's Rum x 4 #3 (4 Tokens),$6.25,PCH,$1.56,Bonus
202339,2023,39,Potion Healer's Rum x 4 #4 (4 Tokens),$6.25,PCH,$1.56,Bonus
202339,2023,39,"1,000 GP Gold Bar x 4 #1 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #2 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #3 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #4 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #5 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #6 (4 Tokens)",$48.50,"1,000 GP Gold Bar",$12.13,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #7 (4 Tokens)",$48.50,"1,000 GP Gold Bar",$12.13,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #8 (4 Tokens)",$48.00,"1,000 GP Gold Bar",$12.00,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #9 (4 Tokens)",$48.50,"1,000 GP Gold Bar",$12.13,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #10 (4 Tokens)",$46.00,"1,000 GP Gold Bar",$11.50,Trade 2
202339,2023,39,"1,000 GP Gold Bar x 4 #11 (4 Tokens)",$47.00,"1,000 GP Gold Bar",$11.75,Trade 2
202339,2023,39,10x Alchemist's Inks #1,$48.00,Alchemist's Ink,$4.80,Trade 1
202339,2023,39,10x Alchemist's Inks #2,$48.00,Alchemist's Ink,$4.80,Trade 1
202339,2023,39,10x Alchemist's Inks #3,$55.55,Alchemist's Ink,$5.56,Trade 1
202339,2023,39,10x Alchemist's Inks #4,$55.55,Alchemist's Ink,$5.56,Trade 1
202339,2023,39,10x Alchemist's Inks #5,$49.01,Alchemist's Ink,$4.90,Trade 1
202339,2023,39,Alchemist's Ink (1 Token),$4.25,Alchemist's Ink,$4.25,Trade 1
202339,2023,39,10x Alchemist's Parchments #1,$15.25,Alchemist's Parchment,$1.53,Trade 1
202339,2023,39,10x Alchemist's Parchments #2,$16.50,Alchemist's Parchment,$1.65,Trade 1
202339,2023,39,10x Alchemist's Parchments #3,$16.50,Alchemist's Parchment,$1.65,Trade 1
202339,2023,39,10x Alchemist's Parchments #4,$16.00,Alchemist's Parchment,$1.60,Trade 1
202339,2023,39,10x Alchemist's Parchments #5,$16.50,Alchemist's Parchment,$1.65,Trade 1
202339,2023,39,Alchemist's Parchment (3 Tokens),$4.75,Alchemist's Parchment,$1.58,Trade 1
202339,2023,39,Aragonite #1,$6.25,Aragonite,$6.25,Trade 2
202339,2023,39,Aragonite #2,$6.25,Aragonite,$6.25,Trade 2
202339,2023,39,Aragonite #3,$6.25,Aragonite,$6.25,Trade 2
202339,2023,39,Aragonite #4,$7.00,Aragonite,$7.00,Trade 2
202339,2023,39,Aragonite #5,$6.25,Aragonite,$6.25,Trade 2
202339,2023,39,Aragonite #6,$6.00,Aragonite,$6.00,Trade 2
202339,2023,39,Aragonite #7,$6.00,Aragonite,$6.00,Trade 2
202339,2023,39,Aragonite #8,$6.00,Aragonite,$6.00,Trade 2
202339,2023,39,Aragonite #9,$6.00,Aragonite,$6.00,Trade 2
202339,2023,39,Aragonite #10,$6.25,Aragonite,$6.25,Trade 2
202339,2023,39,Aragonite #11,$6.25,Aragonite,$6.25,Trade 2
202339,2023,39,Aragonite #12,$6.00,Aragonite,$6.00,Trade 2
202339,2023,39,10x Darkwood Planks #1,$18.00,Darkwood Plank,$1.80,Trade 1
202339,2023,39,10x Darkwood Planks #2,$18.00,Darkwood Plank,$1.80,Trade 1
202339,2023,39,10x Darkwood Planks #3,$17.00,Darkwood Plank,$1.70,Trade 1
202339,2023,39,10x Darkwood Planks #4,$17.00,Darkwood Plank,$1.70,Trade 1
202339,2023,39,10x Darkwood Planks #5,$17.00,Darkwood Plank,$1.70,Trade 1
202339,2023,39,10x Darkwood Planks #6,$17.00,Darkwood Plank,$1.70,Trade 1
202339,2023,39,10x Darkwood Planks #7,$16.00,Darkwood Plank,$1.60,Trade 1
202339,2023,39,10x Darkwood Planks #8,$16.00,Darkwood Plank,$1.60,Trade 1
202339,2023,39,10x Darkwood Planks #9,$16.00,Darkwood Plank,$1.60,Trade 1
202339,2023,39,10x Darkwood Planks #10,$16.00,Darkwood Plank,$1.60,Trade 1
202339,2023,39,Darkwood Plank (7 Tokens),$10.25,Darkwood Plank,$1.46,Trade 1
202339,2023,39,10x Dwarven Steels #1,$44.00,Dwarven Steel,$4.40,Trade 1
202339,2023,39,10x Dwarven Steels #2,$45.00,Dwarven Steel,$4.50,Trade 1
202339,2023,39,10x Dwarven Steels #4,$45.00,Dwarven Steel,$4.50,Trade 1
202339,2023,39,10x Dwarven Steels #3,$45.00,Dwarven Steel,$4.50,Trade 1
202339,2023,39,10x Dwarven Steels #5,$45.00,Dwarven Steel,$4.50,Trade 1
202339,2023,39,10x Dwarven Steels #6,$45.00,Dwarven Steel,$4.50,Trade 1
202339,2023,39,Dwarven Steel (4 Tokens),$26.00,Dwarven Steel,$6.50,Trade 1
202339,2023,39,Elven Bismuth #1,$5.00,Elven Bismuth,$5.00,Trade 2
202339,2023,39,Elven Bismuth #2,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #3,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #4,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #5,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #6,$5.00,Elven Bismuth,$5.00,Trade 2
202339,2023,39,Elven Bismuth #7,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #8,$5.00,Elven Bismuth,$5.00,Trade 2
202339,2023,39,Elven Bismuth #9,$5.00,Elven Bismuth,$5.00,Trade 2
202339,2023,39,Elven Bismuth #10,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #11,$5.50,Elven Bismuth,$5.50,Trade 2
202339,2023,39,Elven Bismuth #12,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #13,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,Elven Bismuth #14,$5.25,Elven Bismuth,$5.25,Trade 2
202339,2023,39,10x Enchanter's Munitions #1,$17.51,Enchanter's Munition,$1.75,Trade 1
202339,2023,39,10x Enchanter's Munitions #2,$16.51,Enchanter's Munition,$1.65,Trade 1
202339,2023,39,10x Minotaur Hides #1,$47.00,Minotaur Hide,$4.70,Trade 1
202339,2023,39,10x Minotaur Hides #2,$48.00,Minotaur Hide,$4.80,Trade 1
202339,2023,39,10x Minotaur Hides #3,$48.00,Minotaur Hide,$4.80,Trade 1
202339,2023,39,10x Minotaur Hides #4,$48.00,Minotaur Hide,$4.80,Trade 1
202339,2023,39,Minotaur Hide (8 Tokens),$37.00,Minotaur Hide,$4.63,Trade 1
202339,2023,39,10x Mystic Silks #1,$16.00,Mystic Silk,$1.60,Trade 1
202339,2023,39,10x Mystic Silks #2,$16.00,Mystic Silk,$1.60,Trade 1
202339,2023,39,10x Mystic Silks #3,$16.50,Mystic Silk,$1.65,Trade 1
202339,2023,39,10x Mystic Silks #4,$17.00,Mystic Silk,$1.70,Trade 1
202339,2023,39,10x Mystic Silks #5,$16.00,Mystic Silk,$1.60,Trade 1
202339,2023,39,10x Mystic Silks #6,$17.00,Mystic Silk,$1.70,Trade 1
202339,2023,39,10x Mystic Silks #7,$16.50,Mystic Silk,$1.65,Trade 1
202339,2023,39,10x Mystic Silks #8,$16.00,Mystic Silk,$1.60,Trade 1
202339,2023,39,10x Mystic Silks #9,$16.00,Mystic Silk,$1.60,Trade 1
202339,2023,39,10x Mystic Silks #10,$17.00,Mystic Silk,$1.70,Trade 1
202339,2023,39,10x Mystic Silks #11,$17.00,Mystic Silk,$1.70,Trade 1
202339,2023,39,Mystic Silk (7 Tokens),$7.25,Mystic Silk,$1.04,Trade 1
202339,2023,39,Oil of Enchantment #1,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #2,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #3,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #4,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #5,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #6,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #7,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #8,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #9,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,Oil of Enchantment #10,$6.00,Oil of Enchantment,$6.00,Trade 2
202339,2023,39,10x Philosopher's Stones #1,$17.00,Philosopher's Stone,$1.70,Trade 1
202339,2023,39,10x Philosopher's Stones #2,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,10x Philosopher's Stones #3,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,10x Philosopher's Stones #4,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,10x Philosopher's Stones #5,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,10x Philosopher's Stones #6,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,10x Philosopher's Stones #7,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,10x Philosopher's Stones #8,$16.00,Philosopher's Stone,$1.60,Trade 1
202339,2023,39,10x Philosopher's Stones #9,$17.00,Philosopher's Stone,$1.70,Trade 1
202339,2023,39,10x Philosopher's Stones #10,$18.00,Philosopher's Stone,$1.80,Trade 1
202339,2023,39,Philosopher's Stone (5 Tokens),$8.25,Philosopher's Stone,$1.65,Trade 1
202340,2023,40,Path to Enlightenment (Fragment 1),$675.00,8k Bonus,$675.00,Premium
202340,2023,40,Wish Ring,$200.00,Wish Ring,$200.00,Premium
202340,2023,40,2023 Patron Lapel Pin and Patron Code,$160.00,Patron Pin,$160.00,Premium
202340,2023,40,Adventurers' Guild Button and VTD Code #1,$0.25,Adventurers' Guild Button,$0.25,Bonus
202340,2023,40,Adventurers' Guild Button and VTD Code #2,$0.25,Adventurers' Guild Button,$0.25,Bonus
202340,2023,40,Adventurers' Guild Button and VTD Code #3,$0.25,Adventurers' Guild Button,$0.25,Bonus
202340,2023,40,Adventurers' Guild Button and VTD Code #4,$0.25,Adventurers' Guild Button,$0.25,Bonus
202340,2023,40,Charm of Biting,$135.00,Patron Token 1,$135.00,Premium
202340,2023,40,Ultra Rare PYP #1,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #2,$96.00,Ultra Rare,$96.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #3,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #4,$96.00,Ultra Rare,$96.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #5,$96.00,Ultra Rare,$96.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #6,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #7,$98.50,Ultra Rare,$98.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #8,$95.75,Ultra Rare,$95.75,Ultra Rare
202340,2023,40,Ultra Rare PYP #9,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #10,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #11,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #12,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #13,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #14,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #15,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #16,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #17,$95.25,Ultra Rare,$95.25,Ultra Rare
202340,2023,40,Ultra Rare PYP #18,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #19,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #20,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #21,$95.01,Ultra Rare,$95.01,Ultra Rare
202340,2023,40,Ultra Rare PYP #22,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #23,$95.75,Ultra Rare,$95.75,Ultra Rare
202340,2023,40,Ultra Rare PYP #24,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #25,$95.50,Ultra Rare,$95.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #26,$95.75,Ultra Rare,$95.75,Ultra Rare
202340,2023,40,Ultra Rare PYP #27,$95.75,Ultra Rare,$95.75,Ultra Rare
202340,2023,40,Ultra Rare PYP #28,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #29,$95.00,Ultra Rare,$95.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #30,$96.00,Ultra Rare,$96.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #31,$96.00,Ultra Rare,$96.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #32,$98.50,Ultra Rare,$98.50,Ultra Rare
202340,2023,40,Ultra Rare PYP #33,$100.00,Ultra Rare,$100.00,Ultra Rare
202340,2023,40,Ultra Rare PYP #34,$100.00,Ultra Rare,$100.00,Ultra Rare
202340,2023,40,Ring of the 4th Circle #1,$80.00,1k Bonus,$80.00,Premium
202340,2023,40,Ring of the 4th Circle #2,$80.25,1k Bonus,$80.25,Premium
202340,2023,40,Ring of the 4th Circle #3,$80.25,1k Bonus,$80.25,Premium
202340,2023,40,Ring of the 4th Circle #4,$76.00,1k Bonus,$76.00,Premium
202340,2023,40,Ring of the 4th Circle #5,$76.00,1k Bonus,$76.00,Premium
202340,2023,40,Ring of the 4th Circle #6,$71.26,1k Bonus,$71.26,Premium
202340,2023,40,Ring of the 4th Circle #7,$77.00,1k Bonus,$77.00,Premium
202340,2023,40,Ring of the 4th Circle #8,$71.26,1k Bonus,$71.26,Premium
202340,2023,40,Grunnel's +2 Pointy Stick #1,$6.75,2k Bonus,$6.75,Premium
202340,2023,40,Grunnel's +2 Pointy Stick #2,$6.25,2k Bonus,$6.25,Premium
202340,2023,40,Grunnel's +2 Pointy Stick #3,$6.75,2k Bonus,$6.75,Premium
202340,2023,40,Grunnel's +2 Pointy Stick #4,$6.75,2k Bonus,$6.75,Premium
202340,2023,40,Amulet of Magnifying x 4 #1 (4 Tokens),$4.75,3 Star,$1.19,Bonus
202340,2023,40,Amulet of Magnifying x 4 #2 (4 Tokens),$4.50,3 Star,$1.13,Bonus
202340,2023,40,Potion Healer's Rum x 4 #1 (4 Tokens),$10.00,PCH,$2.50,Bonus
202340,2023,40,Potion Healer's Rum x 4 #2 (4 Tokens),$8.25,PCH,$2.06,Bonus
202340,2023,40,Potion Healer's Rum x 4 #3 (4 Tokens),$8.25,PCH,$2.06,Bonus
202340,2023,40,Potion Healer's Rum x 4 #4 (4 Tokens),$8.25,PCH,$2.06,Bonus
202340,2023,40,"1,000 GP Gold Bar x 4 #1 (4 Tokens)",$50.00,"1,000 GP Gold Bar",$12.50,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #2 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #3 (4 Tokens)",$50.00,"1,000 GP Gold Bar",$12.50,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #4 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #5 (4 Tokens)",$50.00,"1,000 GP Gold Bar",$12.50,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #6 (4 Tokens)",$51.50,"1,000 GP Gold Bar",$12.88,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #7 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #8 (4 Tokens)",$51.00,"1,000 GP Gold Bar",$12.75,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #9 (4 Tokens)",$52.00,"1,000 GP Gold Bar",$13.00,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #10 (4 Tokens)",$52.00,"1,000 GP Gold Bar",$13.00,Trade 2
202340,2023,40,"1,000 GP Gold Bar x 4 #11 (4 Tokens)",$50.00,"1,000 GP Gold Bar",$12.50,Trade 2
202340,2023,40,10x Alchemist's Inks #1,$45.00,Alchemist's Ink,$4.50,Trade 1
202340,2023,40,10x Alchemist's Inks #2,$41.00,Alchemist's Ink,$4.10,Trade 1
202340,2023,40,10x Alchemist's Inks #3,$41.00,Alchemist's Ink,$4.10,Trade 1
202340,2023,40,10x Alchemist's Inks #4,$41.00,Alchemist's Ink,$4.10,Trade 1
202340,2023,40,10x Alchemist's Inks #5,$43.00,Alchemist's Ink,$4.30,Trade 1
202340,2023,40,Alchemist's Ink (1 Token),$3.75,Alchemist's Ink,$3.75,Trade 1
202340,2023,40,10x Alchemist's Parchments #1,$21.00,Alchemist's Parchment,$2.10,Trade 1
202340,2023,40,10x Alchemist's Parchments #2,$19.00,Alchemist's Parchment,$1.90,Trade 1
202340,2023,40,10x Alchemist's Parchments #3,$19.00,Alchemist's Parchment,$1.90,Trade 1
202340,2023,40,10x Alchemist's Parchments #4,$19.00,Alchemist's Parchment,$1.90,Trade 1
202340,2023,40,10x Alchemist's Parchments #5,$20.50,Alchemist's Parchment,$2.05,Trade 1
202340,2023,40,Alchemist's Parchment (3 Tokens),$5.25,Alchemist's Parchment,$1.75,Trade 1
202340,2023,40,Aragonite #1,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,Aragonite #2,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,Aragonite #4,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,Aragonite #3,$10.00,Aragonite,$10.00,Trade 2
202340,2023,40,Aragonite #5,$9.75,Aragonite,$9.75,Trade 2
202340,2023,40,Aragonite #6,$9.50,Aragonite,$9.50,Trade 2
202340,2023,40,Aragonite #7,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,Aragonite #8,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,Aragonite #9,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,Aragonite #10,$8.00,Aragonite,$8.00,Trade 2
202340,2023,40,Aragonite #11,$8.25,Aragonite,$8.25,Trade 2
202340,2023,40,Aragonite #12,$7.75,Aragonite,$7.75,Trade 2
202340,2023,40,10x Darkwood Planks #1,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #2,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #3,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #4,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #5,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #6,$18.00,Darkwood Plank,$1.80,Trade 1
202340,2023,40,10x Darkwood Planks #7,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #8,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #9,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,10x Darkwood Planks #10,$16.00,Darkwood Plank,$1.60,Trade 1
202340,2023,40,Darkwood Plank (7 Tokens),$13.00,Darkwood Plank,$1.86,Trade 1
202340,2023,40,10x Dwarven Steels #1,$44.00,Dwarven Steel,$4.40,Trade 1
202340,2023,40,10x Dwarven Steels #2,$41.00,Dwarven Steel,$4.10,Trade 1
202340,2023,40,10x Dwarven Steels #3,$44.00,Dwarven Steel,$4.40,Trade 1
202340,2023,40,10x Dwarven Steels #4,$43.00,Dwarven Steel,$4.30,Trade 1
202340,2023,40,10x Dwarven Steels #5,$41.00,Dwarven Steel,$4.10,Trade 1
202340,2023,40,10x Dwarven Steels #6,$41.00,Dwarven Steel,$4.10,Trade 1
202340,2023,40,Dwarven Steel (4 Tokens),$19.00,Dwarven Steel,$4.75,Trade 1
202340,2023,40,Elven Bismuth #1,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,Elven Bismuth #2,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,Elven Bismuth #3,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,Elven Bismuth #4,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,Elven Bismuth #5,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,Elven Bismuth #6,$5.51,Elven Bismuth,$5.51,Trade 2
202340,2023,40,Elven Bismuth #7,$5.51,Elven Bismuth,$5.51,Trade 2
202340,2023,40,Elven Bismuth #8,$5.51,Elven Bismuth,$5.51,Trade 2
202340,2023,40,Elven Bismuth #9,$5.51,Elven Bismuth,$5.51,Trade 2
202340,2023,40,Elven Bismuth #10,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,Elven Bismuth #11,$5.51,Elven Bismuth,$5.51,Trade 2
202340,2023,40,Elven Bismuth #12,$6.00,Elven Bismuth,$6.00,Trade 2
202340,2023,40,Elven Bismuth #13,$5.51,Elven Bismuth,$5.51,Trade 2
202340,2023,40,Elven Bismuth #14,$5.25,Elven Bismuth,$5.25,Trade 2
202340,2023,40,10x Enchanter's Munitions #1,$27.00,Enchanter's Munition,$2.70,Trade 1
202340,2023,40,10x Enchanter's Munitions #2,$27.00,Enchanter's Munition,$2.70,Trade 1
202340,2023,40,10x Minotaur Hides #1,$41.00,Minotaur Hide,$4.10,Trade 1
202340,2023,40,10x Minotaur Hides #2,$41.00,Minotaur Hide,$4.10,Trade 1
202340,2023,40,10x Minotaur Hides #3,$46.00,Minotaur Hide,$4.60,Trade 1
202340,2023,40,10x Minotaur Hides #4,$46.00,Minotaur Hide,$4.60,Trade 1
202340,2023,40,Minotaur Hide (8 Tokens),$41.00,Minotaur Hide,$5.13,Trade 1
202340,2023,40,10x Mystic Silks #1,$19.00,Mystic Silk,$1.90,Trade 1
202340,2023,40,10x Mystic Silks #2,$17.00,Mystic Silk,$1.70,Trade 1
202340,2023,40,10x Mystic Silks #3,$16.00,Mystic Silk,$1.60,Trade 1
202340,2023,40,10x Mystic Silks #4,$16.00,Mystic Silk,$1.60,Trade 1
